Serial§Event§Code Territorio nacional§Territorio nacional§Code Departamento§Departamento§Code Sección§Sección§Location§Date (YMD)§Comments§Cause§Description of Cause§Source§Magnitude§GLIDEnumber§Other sectors§DataCards§Deaths§Injured§Missing§Houses Destroyed§Houses Damaged§Victims§Affected§Relocated§Evacuated§Losses $USD§Losses $Local§Education centers§Hospitals§Damages in crops Ha.§Duration (d)§fichas.latitude§fichas.longitude
2003-00005§STORM§UY§Uruguay§UYPA§Paysandó§UYPA99§99§§2003/4/24§Muerte fue por paro cardíaco tras la situación§No asignada§§El Pais  http://wwwelpaiscomuy/03/04/25/pnacio_38572asp  WEB§§§Vidrios y carteles luminosos destruidos§1§1§§§§§§11§§§§§§§§§-32.316243§-58.089722
2004-00001§STORM§UY§Uruguay§UYSA§Salto§UYSA99§99§§2004/2/2§§No asignada§§El Pais  http://wwwelpaiscomuy/04/02/04/pnacio_78802asp  WEB§§§§1§§§§§§§271§§§§§§§§1§-31.405611§-57.964301
2004-00003§STORM§UY§Uruguay§UYCA§Canelones§§§Solo departamento§2004/10/15§§No asignada§§“Eventos adversos y gestion del riesgo Hacia un Sistema de Información de Riesgos”  LIBRO§§§§1§§§§§§§15§§§§§§§§§-34.541114§-55.930944
2004-00004§STORM§UY§Uruguay§UYFD§Florida§§§§2004/10/15§§No asignada§§“Eventos adversos y gestion del riesgo Hacia un Sistema de Información de Riesgos”  LIBRO§§§§1§§§§§§§64§§§§§§§§§-33.775699§-55.859579
2004-00005§STORM§UY§Uruguay§UYMA§Maldonado§§§§2004/10/15§§No asignada§§“Eventos adversos y gestion del riesgo Hacia un Sistema de Información de Riesgos”  LIBRO§§§§1§§§§§§§80§§§§§§§§§-34.559323§-54.863121
2004-00006§STORM§UY§Uruguay§UYSA§Salto§§§§2004/10/15§§No asignada§§“Eventos adversos y gestion del riesgo Hacia un Sistema de Información de Riesgos”  LIBRO§§§§1§§§§§§§80§§§§§§§§§-31.327478§-57.017459
2004-00007§HAILSTORM§UY§Uruguay§UYTA§Tacuarembó§UYTA05§05§Bañados de Rocha§2004/11/15§§No asignada§§Ceeayuí - Nusa  http://wwwceeayuiorguy/web2010/indexphp/actividades2007/56-fenomenosseveros  WEB§§§Afectó a animales y cultivos§1§§§§§§§§§§§§§§§§-31.594931§-55.850919
2004-00008§HAILSTORM§UY§Uruguay§UYTA§Tacuarembó§UYTA03§03§§2004/11/15§§No asignada§§Ceeayuí - Nusa  http://wwwceeayuiorguy/web2010/indexphp/actividades2007/56-fenomenosseveros  WEB§§§Afectó a animales y cultivos§1§§§§§§§§§§§§§§§§-31.889799§-56.006751
2005-00001§STORM§UY§Uruguay§UYCA§Canelones§UYCA10§10§Ruta 2 entre Tala y San Ramón§2005/1/3§§No asignada§§Ceeayuí - Nusa  http://wwwceeayuiorguy/web2010/indexphp/actividades2007/56-fenomenosseveros   WEB§§§Tres establecimientos avícolas afectados Voladura de techos§1§§§§§§§§§§§§§§§§-34.329226§-55.824052
2005-00008§STORM§UY§Uruguay§UYCO§Colonia§UYCO14§14§§2005/1/31§§No asignada§§JuanLacazeOnline  http://wwwjuanlacazeonlinecom/FotosTemporal2005asp  WEB§§§Calles anegadas§1§§§§§§§§§§§§§§§§-34.435348§-57.443933
2005-00011§STORM§UY§Uruguay§UYAR§Artigas§UYAR06§06§§2005/8/23§§No asignada§§La República  http://wwwlarepublicacomuy/comunidad/187055-artigas-tambien-ataco-el-viento   WEB§§§Voladura de techos columnas caídas§1§§§§§§§§§§§§§§§§-30.789318§-56.782427
2005-00012§STORM§UY§Uruguay§UYAR§Artigas§UYAR01§01§§2005/8/23§§No asignada§§La República  http://wwwlarepublicacomuy/comunidad/187055-artigas-tambien-ataco-el-viento   WEB§§§Voladura de techos§1§§§§§§§§§§§§§§§§-30.434962§-56.459627
2005-00013§STORM§UY§Uruguay§UYCA§Canelones§UYCA03§03§§2005/8/23§§No asignada§§La República  http://wwwlarepublicacomuy/comunidad/186557-los-organismos-del-estado-trabajan-para-dejar-operativos-los-servicios-afectados-portemporal   WEB§§§Árboles caídos vidrios rotos red eléctrica afectada voladura§1§§§§§§§§§§§§§§§§-34.527685§-56.390928
2005-00014§STORM§UY§Uruguay§UYCA§Canelones§UYCA99§99§§2005/8/23§Liceo afectado por vidrios rotos§No asignada§§La República  http://wwwlarepublicacomuy/tema/186531-montevideo-fue-un-caos-de-viento-y-agua     WEB§§§Árboles caídos vidrios rotos red eléctrica afectada voladura§1§§§§§§§20§§§§§§§§§-34.758186§-56.002551
